BestTestLoss_GRS_SGD
0.2090490758419037
0.2090490758419037
0.16637073457241058
0.16637073457241058
0.16637073457241058
0.15691636502742767
0.1002674475312233
0.08904409408569336
0.08904409408569336
0.08904409408569336
0.08904409408569336
0.08904409408569336
0.08904409408569336
0.08904409408569336
0.08904409408569336
0.08904409408569336
0.08904409408569336
0.08904409408569336
0.08904409408569336
0.08904409408569336
