BestTestLoss_NM_Adam
0.03586166352033615
0.03395984321832657
0.030758937820792198
0.030758937820792198
0.030758937820792198
0.030758937820792198
0.030758937820792198
0.030758937820792198
0.030758937820792198
0.030758937820792198
0.030758937820792198
0.030758937820792198
0.030758937820792198
0.030758937820792198
0.030758937820792198
0.030758937820792198
0.030758937820792198
0.030758937820792198
0.030758937820792198
0.030731884762644768
0.030731884762644768
0.030731884762644768
0.03017643466591835
0.03017643466591835
0.03017643466591835
0.03017643466591835
0.03017643466591835
0.03017643466591835
0.03017643466591835
0.03017643466591835
0.03017643466591835
0.03017643466591835
0.03017643466591835
0.03017643466591835
0.03017643466591835
0.03017643466591835
0.03017643466591835
0.03017643466591835
0.03017643466591835
0.03017643466591835
0.03017643466591835
0.03017643466591835
0.03017643466591835
0.03017643466591835
0.03017643466591835
0.03017643466591835
0.03017643466591835
0.03017643466591835
0.03017643466591835
0.029858825728297234
